"SUBJECT","Subject","LOCATION","Country","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","NOR","Norway","A","Annual","2014","2014","PC","Percentage","0","Units",,,1.35,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","NOR","Norway","A","Annual","2015","2015","PC","Percentage","0","Units",,,0.81,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","NOR","Norway","A","Annual","2016","2016","PC","Percentage","0","Units",,,0.51,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","NOR","Norway","A","Annual","2017","2017","PC","Percentage","0","Units",,,0.49,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","NOR","Norway","A","Annual","2018","2018","PC","Percentage","0","Units",,,0.91,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","NOR","Norway","A","Annual","2019","2019","PC","Percentage","0","Units",,,1.53,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","NOR","Norway","A","Annual","2020","2020","PC","Percentage","0","Units",,,0,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","NOR","Norway","A","Annual","2021","2021","PC","Percentage","0","Units",,,0.4772727,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","NOR","Norway","A","Annual","2022","2022","PC","Percentage","0","Units",,,2.619048,,
"IRLT","Long-term interest rates, Per cent per annum","USA","United States","A","Annual","2000","2000","PC","Percentage","0","Units",,,6.029167,,
"IRLT","Long-term interest rates, Per cent per annum","USA","United States","A","Annual","2001","2001","PC","Percentage","0","Units",,,5.0175,,
"IRLT","Long-term interest rates, Per cent per annum","USA","United States","A","Annual","2002","2002","PC","Percentage","0","Units",,,4.610833,,
"IRLT","Long-term interest rates, Per cent per annum","USA","United States","A","Annual","2003","2003","PC","Percentage","0","Units",,,4.015,,
"IRLT","Long-term interest rates, Per cent per annum","USA","United States","A","Annual","2004","2004","PC","Percentage","0","Units",,,4.274167,,
"IRLT","Long-term interest rates, Per cent per annum","USA","United States","A","Annual","2005","2005","PC","Percentage","0","Units",,,4.29,,
"IRLT","Long-term interest rates, Per cent per annum","USA","United States","A","Annual","2006","2006","PC","Percentage","0","Units",,,4.791667,,
"IRLT","Long-term interest rates, Per cent per annum","USA","United States","A","Annual","2007","2007","PC","Percentage","0","Units",,,4.629167,,
"IRLT","Long-term interest rates, Per cent per annum","USA","United States","A","Annual","2008","2008","PC","Percentage","0","Units",,,3.666667,,
"IRLT","Long-term interest rates, Per cent per annum","USA","United States","A","Annual","2009","2009","PC","Percentage","0","Units",,,3.256667,,
"IRLT","Long-term interest rates, Per cent per annum","USA","United States","A","Annual","2010","2010","PC","Percentage","0","Units",,,3.214167,,
"IRLT","Long-term interest rates, Per cent per annum","USA","United States","A","Annual","2011","2011","PC","Percentage","0","Units",,,2.785833,,
"IRLT","Long-term interest rates, Per cent per annum","USA","United States","A","Annual","2012","2012","PC","Percentage","0","Units",,,1.8025,,
"IRLT","Long-term interest rates, Per cent per annum","USA","United States","A","Annual","2013","2013","PC","Percentage","0","Units",,,2.350833,,
"IRLT","Long-term interest rates, Per cent per annum","USA","United States","A","Annual","2014","2014","PC","Percentage","0","Units",,,2.540833,,
"IRLT","Long-term interest rates, Per cent per annum","USA","United States","A","Annual","2015","2015","PC","Percentage","0","Units",,,2.135833,,
"IRLT","Long-term interest rates, Per cent per annum","USA","United States","A","Annual","2016","2016","PC","Percentage","0","Units",,,1.841667,,
"IRLT","Long-term interest rates, Per cent per annum","USA","United States","A","Annual","2017","2017","PC","Percentage","0","Units",,,2.33,,
"IRLT","Long-term interest rates, Per cent per annum","USA","United States","A","Annual","2018","2018","PC","Percentage","0","Units",,,2.91,,
"IRLT","Long-term interest rates, Per cent per annum","USA","United States","A","Annual","2019","2019","PC","Percentage","0","Units",,,2.144167,,
"IRLT","Long-term interest rates, Per cent per annum","USA","United States","A","Annual","2020","2020","PC","Percentage","0","Units",,,0.8941666,,
"IRLT","Long-term interest rates, Per cent per annum","USA","United States","A","Annual","2021","2021","PC","Percentage","0","Units",,,1.4425,,
"IRLT","Long-term interest rates, Per cent per annum","USA","United States","A","Annual","2022","2022","PC","Percentage","0","Units",,,2.951667,,
"IR3TIB","Short-term interest rates, Per cent per annum","USA","United States","A","Annual","2000","2000","PC","Percentage","0","Units",,,6.455833,,
"IR3TIB","Short-term interest rates, Per cent per annum","USA","United States","A","Annual","2001","2001","PC","Percentage","0","Units",,,3.686667,,
"IR3TIB","Short-term interest rates, Per cent per annum","USA","United States","A","Annual","2002","2002","PC","Percentage","0","Units",,,1.725833,,
"IR3TIB","Short-term interest rates, Per cent per annum","USA","United States","A","Annual","2003","2003","PC","Percentage","0","Units",,,1.150833,,
"IR3TIB","Short-term interest rates, Per cent per annum","USA","United States","A","Annual","2004","2004","PC","Percentage","0","Units",,,1.563333,,
"IR3TIB","Short-term interest rates, Per cent per annum","USA","United States","A","Annual","2005","2005","PC","Percentage","0","Units",,,3.511667,,
"IR3TIB","Short-term interest rates, Per cent per annum","USA","United States","A","Annual","2006","2006","PC","Percentage","0","Units",,,5.153333,,
"IR3TIB","Short-term interest rates, Per cent per annum","USA","United States","A","Annual","2007","2007","PC","Percentage","0","Units",,,5.268333,,
"IR3TIB","Short-term interest rates, Per cent per annum","USA","United States","A","Annual","2008","2008","PC","Percentage","0","Units",,,2.965,,
"IR3TIB","Short-term interest rates, Per cent per annum","USA","United States","A","Annual","2009","2009","PC","Percentage","0","Units",,,0.5558333,,
"IR3TIB","Short-term interest rates, Per cent per annum","USA","United States","A","Annual","2010","2010","PC","Percentage","0","Units",,,0.3116667,,
"IR3TIB","Short-term interest rates, Per cent per annum","USA","United States","A","Annual","2011","2011","PC","Percentage","0","Units",,,0.3033333,,
"IR3TIB","Short-term interest rates, Per cent per annum","USA","United States","A","Annual","2012","2012","PC","Percentage","0","Units",,,0.2825,,
"IR3TIB","Short-term interest rates, Per cent per annum","USA","United States","A","Annual","2013","2013","PC","Percentage","0","Units",,,0.1666667,,
"IR3TIB","Short-term interest rates, Per cent per annum","USA","United States","A","Annual","2014","2014","PC","Percentage","0","Units",,,0.1241667,,
"IR3TIB","Short-term interest rates, Per cent per annum","USA","United States","A","Annual","2015","2015","PC","Percentage","0","Units",,,0.2266667,,
"IR3TIB","Short-term interest rates, Per cent per annum","USA","United States","A","Annual","2016","2016","PC","Percentage","0","Units",,,0.6441666,,
"IR3TIB","Short-term interest rates, Per cent per annum","USA","United States","A","Annual","2017","2017","PC","Percentage","0","Units",,,1.1525,,
"IR3TIB","Short-term interest rates, Per cent per annum","USA","United States","A","Annual","2018","2018","PC","Percentage","0","Units",,,2.188333,,
"IR3TIB","Short-term interest rates, Per cent per annum","USA","United States","A","Annual","2019","2019","PC","Percentage","0","Units",,,2.2075,,
"IR3TIB","Short-term interest rates, Per cent per annum","USA","United States","A","Annual","2020","2020","PC","Percentage","0","Units",,,0.5336364,,
"IR3TIB","Short-term interest rates, Per cent per annum","USA","United States","A","Annual","2021","2021","PC","Percentage","0","Units",,,0.1141667,,
"IR3TIB","Short-term interest rates, Per cent per annum","USA","United States","A","Annual","2022","2022","PC","Percentage","0","Units",,,2.2275,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","USA","United States","A","Annual","2000","2000","PC","Percentage","0","Units",,,6.4,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","USA","United States","A","Annual","2001","2001","PC","Percentage","0","Units",,,1.82,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","USA","United States","A","Annual","2002","2002","PC","Percentage","0","Units",,,1.24,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","USA","United States","A","Annual","2003","2003","PC","Percentage","0","Units",,,0.98,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","USA","United States","A","Annual","2004","2004","PC","Percentage","0","Units",,,2.16,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","USA","United States","A","Annual","2005","2005","PC","Percentage","0","Units",,,4.16,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","USA","United States","A","Annual","2006","2006","PC","Percentage","0","Units",,,5.24,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","USA","United States","A","Annual","2007","2007","PC","Percentage","0","Units",,,4.24,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","USA","United States","A","Annual","2008","2008","PC","Percentage","0","Units",,,0.16,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","USA","United States","A","Annual","2009","2009","PC","Percentage","0","Units",,,0.12,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","USA","United States","A","Annual","2010","2010","PC","Percentage","0","Units",,,0.18,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","USA","United States","A","Annual","2011","2011","PC","Percentage","0","Units",,,0.07,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","USA","United States","A","Annual","2012","2012","PC","Percentage","0","Units",,,0.16,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","USA","United States","A","Annual","2013","2013","PC","Percentage","0","Units",,,0.09,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","USA","United States","A","Annual","2014","2014","PC","Percentage","0","Units",,,0.12,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","USA","United States","A","Annual","2015","2015","PC","Percentage","0","Units",,,0.24,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","USA","United States","A","Annual","2016","2016","PC","Percentage","0","Units",,,0.54,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","USA","United States","A","Annual","2017","2017","PC","Percentage","0","Units",,,1.3,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","USA","United States","A","Annual","2018","2018","PC","Percentage","0","Units",,,2.27,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","USA","United States","A","Annual","2019","2019","PC","Percentage","0","Units",,,1.55,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","USA","United States","A","Annual","2020","2020","PC","Percentage","0","Units",,,0.09,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","USA","United States","A","Annual","2021","2021","PC","Percentage","0","Units",,,0.08,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","USA","United States","A","Annual","2022","2022","PC","Percentage","0","Units",,,4.1,,
